"Station","Name","Date","Tmax","Tmin"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-06-30","80","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-01","81","66"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-02","80","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-03","81","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-04","77","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-05","78","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-06","82","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-07","77","65"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-08","81","64"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-09","75","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-10","78","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-11","79","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-12","83","64"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-13","81","67"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-14","75","65"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-15","83","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-16","74","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-17","82","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-18","82","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-19","84","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-20","85","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-21","83","64"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-22","85","62"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-23","77","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-24","81","64"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-25","77","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-26","64","58"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-27","74","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-28","77","62"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-29","74","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-30","74","46"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-07-31","78","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-01","82","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-02","84","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-03","84","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-04","83","65"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-05","84","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-06","69","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-07","75","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-08","72","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-09","73","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-10","81","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-11","80","56"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-12","76","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-13","80","58"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-14","76","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-15","78","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-16","82","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-17","76","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-18","81","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-19","84","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-20","78","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-21","81","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-22","82","58"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-23","86","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-24","74","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-25","70","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-26","71","42"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-27","71","41"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-28","73","43"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-29","70","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-30","68","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-08-31","74","46"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-01","66","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-02","61","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-03","68","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-04","65","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-05","78","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-06","63","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-07","63","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-08","66","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-09","62","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-10","58","40"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-11","63","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-12","73","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-13","77","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-14","77","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-15","70","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-16","78","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-17","79","56"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-18","83","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-19","82","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-20","80","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-21","78","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-22","76","56"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-23","75","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-24","83","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-25","86","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-26","89","58"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-27","89","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-28","89","58"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-29","59","40"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-09-30","62","44"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-01","55","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-02","62","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-03","70","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-04","73","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-05","82","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-06","74","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-07","70","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-08","80","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-09","75","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-10","76","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-11","72","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-12","63","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-13","61","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-14","60","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-15","68","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-16","76","43"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-17","49","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-18","60","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-19","71","42"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-20","72","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-21","64","36"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-22","74","36"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-23","72","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-24","70","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-25","68","43"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-26","58","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-27","50","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-28","62","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-29","67","42"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-30","46","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-10-31","49","41"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-01","48","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-02","52","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-03","64","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-04","58","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-05","49","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-06","59","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-07","58","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-08","38","21"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-09","46","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-10","45","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-11","22","16"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-12","33","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-13","42","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-14","46","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-15","39","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-16","45","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-17","47","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-18","36","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-19","51","36"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-20","37","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-21","38","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-22","57","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-23","35","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-24","35","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-25","52","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-26","55","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-27","38","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-28","37","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-29","54","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-11-30","50","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-01","47","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-02","42","21"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-03","41","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-04","48","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-05","48","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-06","51","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-07","38","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-08","37","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-09","30","21"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-10","29","18"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-11","31","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-12","32","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-13","34","12"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-14","20","12"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-15","16","-2"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-16","23","7"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-17","27","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-18","33","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-19","41","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-20","50","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-21","34","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-22","30","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-23","40","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-24","43","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-25","32","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-26","28","11"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-27","16","6"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-28","15","2"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-29","8","2"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-30","14","-3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2017-12-31","18","1"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-01","5","0"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-02","13","1"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-03","19","-2"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-04","22","1"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-05","18","-2"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-06","2","-3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-07","2","-3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-08","24","-3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-09","37","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-10","33","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-11","41","18"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-12","57","40"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-13","62","12"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-14","12","4"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-15","12","-9"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-16","22","-9"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-17","26","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-18","20","-1"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-19","22","-3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-20","37","8"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-21","45","16"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-22","42","19"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-23","46","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-24","50","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-25","25","16"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-26","24","13"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-27","38","13"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-28","51","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-29","46","21"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-30","37","19"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-01-31","19","-2"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-01","30","4"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-02","45","13"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-03","14","1"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-04","29","11"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-05","31","14"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-06","21","7"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-07","27","12"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-08","25","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-09","24","5"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-10","35","8"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-11","40","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-12","45","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-13","29","18"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-14","33","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-15","47","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-16","61","40"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-17","41","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-18","32","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-19","36","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-20","47","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-21","67","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-22","69","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-23","34","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-24","42","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-25","41","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-26","47","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-27","48","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-02-28","55","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-01","56","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-02","38","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-03","29","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-04","30","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-05","28","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-06","28","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-07","41","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-08","34","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-09","32","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-10","35","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-11","31","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-12","32","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-13","35","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-14","31","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-15","29","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-16","37","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-17","25","7"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-18","37","6"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-19","35","6"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-20","30","3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-21","37","7"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-22","36","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-23","38","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-24","36","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-25","34","12"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-26","43","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-27","47","19"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-28","41","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-29","46","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-30","54","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-03-31","41","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-01","52","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-02","38","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-03","46","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-04","50","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-05","53","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-06","33","19"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-07","45","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-08","33","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-09","30","18"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-10","41","19"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-11","39","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-12","46","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-13","60","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-14","61","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-15","40","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-16","43","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-17","50","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-18","37","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-19","40","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-20","36","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-21","41","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-22","53","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-23","59","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-24","69","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-25","68","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-26","57","42"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-27","56","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-28","58","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-29","59","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-04-30","43","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-01","59","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-02","78","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-03","85","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-04","80","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-05","81","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-06","74","43"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-07","66","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-08","63","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-09","75","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-10","79","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-11","75","42"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-12","54","44"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-13","50","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-14","55","41"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-15","77","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-16","74","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-17","68","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-18","78","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-19","72","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-20","64","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-21","65","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-22","73","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-23","67","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-24","76","43"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-25","79","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-26","84","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2018-05-27","84","55"
